CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,subscription duration,average subscription
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,495",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,559",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,794",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,622",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,101",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,971",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,130",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,423",366,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,341",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,356",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,005",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,817",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,425",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,488",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,868",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,808",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,141",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,118",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,865",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,354",366,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,283",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,269",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,498",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,004",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,335",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,724",365,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,950",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,039",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,783",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,531",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,883",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,641",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,193",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,492",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,935",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,946",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,662",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,699",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,903",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,014",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,617",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,172",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,747",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,551",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,800",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,280",366,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,547",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,313",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,925",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,936",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,432",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,455",366,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,749",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,004",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,766",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,334",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,884",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,994",365,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,561",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,840",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,210",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,397",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,691",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,374",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,658",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,901",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,210",366,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,870",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,607",365,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,721",366,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,529",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,733",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,917",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,901",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,812",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,305",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,507",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,308",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,920",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,759",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,306",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,072",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,491",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,741",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,292",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,498",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,643",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,255",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,876",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,269",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,100",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,639",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,690",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,201",366,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,929",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,974",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,805",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,083",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,695",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,110",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,669",366,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,514",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,312",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,496",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,815",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,946",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,165",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,336",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,908",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,421",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,999",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,754",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,762",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,712",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,470",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,144",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,705",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,455",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,612",366,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,679",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,661",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,955",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,387",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,918",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,940",365,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,313",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,493",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,064",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,471",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,696",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,553",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,928",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,697",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,505",366,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,063",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,063",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,052",365,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,684",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,736",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,936",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,062",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,241",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,800",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,734",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,465",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,154",366,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,640",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,216",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,061",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,010",366,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,083",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,851",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,070",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,806",365,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,415",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,650",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,455",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,552",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,771",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,107",365,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,510",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,954",366,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,110",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,293",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,051",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,019",366,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,525",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,681",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,197",365,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,273",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,734",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,779",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,687",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,787",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,653",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,104",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,954",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,473",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,636",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,670",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,776",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,271",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,960",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,433",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,918",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,691",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,637",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,486",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,120",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,441",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,136",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,597",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,742",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,914",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,926",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,461",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,692",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,093",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,075",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,974",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,401",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,173",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,202",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,084",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,914",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,673",366,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,623",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,981",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,635",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,093",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,051",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,931",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,506",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,397",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,655",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,951",365,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,284",366,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,890",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,276",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,542",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,640",365,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,690",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,400",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,115",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,535",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,219",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,049",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,562",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,843",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,408",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,362",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,000",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,375",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,525",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,780",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,376",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,323",366,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,080",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,048",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,608",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,929",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,313",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,878",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,687",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,986",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,675",365,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,043",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,279",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,708",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,424",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,074",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,114",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,337",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,135",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,317",366,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,295",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,228",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,329",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,788",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,594",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,883",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,426",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,951",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,302",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,794",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,347",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,357",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,392",366,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,538",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,941",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,970",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,598",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,893",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,603",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,283",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,612",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,709",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,699",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,528",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,118",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,454",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,038",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,157",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,478",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,305",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,932",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,881",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,404",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,508",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,133",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,065",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,113",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,320",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,253",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,242",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,901",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,786",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,765",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,505",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,163",366,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,735",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,664",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,390",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,080",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,259",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,735",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,920",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,132",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,971",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,125",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,380",365,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,453",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,106",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,875",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,214",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,648",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,470",365,365.3498387
